category,item,variety,date,price,unit
vegetable,lettuce,butterhead_indoor,2021-11-19,0.45,head
vegetable,lettuce,cos,2021-11-19,0.58,head
vegetable,lettuce,little_gem,2021-11-19,0.81,twin
vegetable,onion,bulb_brown,2021-11-19,0.43,kg
vegetable,onion,bulb_red,2021-11-19,0.57,kg
vegetable,swede,swede,2021-11-19,0.24,kg
vegetable,turnip,turnip,2021-11-19,1.54,kg
vegetable,parsnips,all_varieties,2021-11-19,1.09,kg
vegetable,spinach_leaf,loose_bunches,2021-11-19,1.21,kg
vegetable,tomatoes,round,2021-11-19,0.57,kg
vegetable,tomatoes,vine,2021-11-19,1.02,kg
vegetable,tomatoes,cherry,2021-11-19,3.3,kg
fruit,apples,bramleys_seedling,2021-11-12,1.49,kg
fruit,apples,coxs_orange_group,2021-11-12,1.09,kg
fruit,apples,egremont_russet,2021-11-12,1.14,kg
fruit,apples,braeburn,2021-11-12,1.01,kg
fruit,apples,gala,2021-11-12,1.01,kg
fruit,apples,other_early_season,2021-11-12,0.95,kg
fruit,pears,conference,2021-11-12,1.04,kg
fruit,pears,doyenne_du_comice,2021-11-12,1.08,kg
fruit,raspberries,raspberries,2021-11-12,4.4,kg
fruit,strawberries,strawberries,2021-11-12,6.24,kg
vegetable,beetroot,beetroot,2021-11-12,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-11-12,0.98,kg
vegetable,pak_choi,pak_choi,2021-11-12,2.72,kg
vegetable,curly_kale,curly_kale,2021-11-12,3.26,kg
vegetable,cabbage,red,2021-11-12,0.55,kg
vegetable,cabbage,savoy,2021-11-12,0.5,head
vegetable,spring_greens,prepacked,2021-11-12,0.84,kg
vegetable,cabbage,summer_autumn_pointed,2021-11-12,0.55,kg
vegetable,cabbage,white,2021-11-12,0.46,kg
vegetable,cabbage,round_green_other,2021-11-12,0.46,head
vegetable,calabrese,calabrese,2021-11-12,1.49,kg
vegetable,carrots,topped_washed,2021-11-12,0.44,kg
vegetable,cauliflower,all,2021-11-12,0.83,head
vegetable,celery,all_washed,2021-11-12,0.76,kg
vegetable,celeriac,celeriac,2021-11-12,0.68,kg
vegetable,chinese_leaf,chinese_leaf,2021-11-12,0.94,kg
vegetable,coriander,coriander,2021-11-12,1.84,kg
vegetable,cucumbers,cucumbers,2021-11-12,0.83,kg
vegetable,leeks,trimmed,2021-11-12,1.2,kg
vegetable,lettuce,butterhead_indoor,2021-11-12,0.43,head
vegetable,lettuce,cos,2021-11-12,0.59,head
vegetable,lettuce,little_gem,2021-11-12,0.79,twin
vegetable,onion,bulb_brown,2021-11-12,0.42,kg
vegetable,onion,bulb_red,2021-11-12,0.55,kg
vegetable,swede,swede,2021-11-12,0.24,kg
vegetable,turnip,turnip,2021-11-12,1.48,kg
vegetable,parsnips,all_varieties,2021-11-12,1.08,kg
vegetable,rhubarb,outdoor,2021-11-12,1.54,kg
vegetable,spinach_leaf,loose_bunches,2021-11-12,1.19,kg
vegetable,tomatoes,round,2021-11-12,0.64,kg
vegetable,tomatoes,vine,2021-11-12,1,kg
vegetable,tomatoes,cherry,2021-11-12,3.06,kg
fruit,apples,bramleys_seedling,2021-11-05,1.56,kg
fruit,apples,coxs_orange_group,2021-11-05,1.09,kg
fruit,apples,egremont_russet,2021-11-05,1.18,kg
fruit,apples,braeburn,2021-11-05,1.2,kg
fruit,apples,gala,2021-11-05,1,kg
fruit,apples,other_early_season,2021-11-05,0.95,kg
fruit,blackberries,blackberries,2021-11-05,12,kg
fruit,pears,conference,2021-11-05,1.03,kg
fruit,pears,doyenne_du_comice,2021-11-05,1.04,kg
fruit,raspberries,raspberries,2021-11-05,3.84,kg
fruit,strawberries,strawberries,2021-11-05,1.86,kg
vegetable,beetroot,beetroot,2021-11-05,0.49,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-11-05,0.99,kg
vegetable,pak_choi,pak_choi,2021-11-05,2.77,kg
vegetable,curly_kale,curly_kale,2021-11-05,3.15,kg
vegetable,cabbage,red,2021-11-05,0.55,kg
vegetable,cabbage,savoy,2021-11-05,0.49,head
vegetable,spring_greens,prepacked,2021-11-05,0.78,kg
vegetable,cabbage,summer_autumn_pointed,2021-11-05,0.58,kg
vegetable,cabbage,white,2021-11-05,0.47,kg
vegetable,cabbage,round_green_other,2021-11-05,0.47,head
vegetable,calabrese,calabrese,2021-11-05,1.48,kg
vegetable,capsicum,green,2021-11-05,1.02,kg
vegetable,capsicum,red,2021-11-05,1.02,kg
vegetable,carrots,topped_washed,2021-11-05,0.45,kg
vegetable,cauliflower,all,2021-11-05,0.67,head
vegetable,celery,all_washed,2021-11-05,0.71,kg
vegetable,celeriac,celeriac,2021-11-05,0.69,kg
vegetable,chinese_leaf,chinese_leaf,2021-11-05,0.95,kg
vegetable,coriander,coriander,2021-11-05,2.12,kg
vegetable,cucumbers,cucumbers,2021-11-05,0.63,kg
vegetable,leeks,trimmed,2021-11-05,1.21,kg
vegetable,lettuce,butterhead_indoor,2021-11-05,0.42,head
vegetable,lettuce,cos,2021-11-05,0.59,head
vegetable,lettuce,crisp_iceberg_type,2021-11-05,0.28,head
vegetable,lettuce,little_gem,2021-11-05,0.77,twin
vegetable,rocket,rocket,2021-11-05,5,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-11-05,5,kg
vegetable,onion,bulb_brown,2021-11-05,0.42,kg
vegetable,onion,bulb_red,2021-11-05,0.57,kg
vegetable,swede,swede,2021-11-05,0.24,kg
vegetable,turnip,turnip,2021-11-05,1.77,kg
vegetable,parsnips,all_varieties,2021-11-05,1.07,kg
vegetable,rhubarb,outdoor,2021-11-05,1.54,kg
vegetable,spinach_leaf,loose_bunches,2021-11-05,1.19,kg
vegetable,tomatoes,round,2021-11-05,0.64,kg
vegetable,tomatoes,cherry,2021-11-05,3.06,kg
cut_flowers,gladioli,all_varieties,2021-11-05,0.31,stem
fruit,apples,bramleys_seedling,2021-10-29,1.51,kg
fruit,apples,coxs_orange_group,2021-10-29,1.24,kg
fruit,apples,egremont_russet,2021-10-29,1.27,kg
fruit,apples,braeburn,2021-10-29,1.12,kg
fruit,apples,gala,2021-10-29,1.03,kg
fruit,apples,other_early_season,2021-10-29,1.02,kg
fruit,apples,other_late_season,2021-10-29,1.01,kg
fruit,pears,conference,2021-10-29,1.01,kg
fruit,pears,doyenne_du_comice,2021-10-29,1.13,kg
fruit,raspberries,raspberries,2021-10-29,3.73,kg
fruit,strawberries,strawberries,2021-10-29,2.77,kg
vegetable,beetroot,beetroot,2021-10-29,0.52,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-10-29,1,kg
vegetable,pak_choi,pak_choi,2021-10-29,2.9,kg
vegetable,curly_kale,curly_kale,2021-10-29,3.24,kg
vegetable,cabbage,red,2021-10-29,0.54,kg
vegetable,cabbage,savoy,2021-10-29,0.51,head
vegetable,spring_greens,prepacked,2021-10-29,0.75,kg
vegetable,cabbage,summer_autumn_pointed,2021-10-29,0.59,kg
vegetable,cabbage,white,2021-10-29,0.46,kg
vegetable,cabbage,round_green_other,2021-10-29,0.48,head
vegetable,calabrese,calabrese,2021-10-29,1.51,kg
vegetable,capsicum,green,2021-10-29,1.18,kg
vegetable,capsicum,red,2021-10-29,1.18,kg
vegetable,capsicum,elongated,2021-10-29,1.2,kg
vegetable,carrots,topped_washed,2021-10-29,0.44,kg
vegetable,cauliflower,all,2021-10-29,0.59,head
vegetable,celery,all_washed,2021-10-29,0.69,kg
vegetable,celeriac,celeriac,2021-10-29,0.67,kg
vegetable,chinese_leaf,chinese_leaf,2021-10-29,0.96,kg
vegetable,coriander,coriander,2021-10-29,1.74,kg
vegetable,cucumbers,cucumbers,2021-10-29,0.72,kg
vegetable,leeks,trimmed,2021-10-29,1.18,kg
vegetable,lettuce,butterhead_indoor,2021-10-29,0.43,head
vegetable,lettuce,cos,2021-10-29,0.61,head
vegetable,lettuce,little_gem,2021-10-29,0.69,twin
vegetable,rocket,rocket,2021-10-29,5.14,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-29,4.85,kg
vegetable,onion,bulb_brown,2021-10-29,0.45,kg
vegetable,onion,bulb_red,2021-10-29,0.62,kg
vegetable,swede,swede,2021-10-29,0.23,kg
vegetable,turnip,turnip,2021-10-29,1.66,kg
vegetable,parsnips,all_varieties,2021-10-29,1.07,kg
vegetable,rhubarb,outdoor,2021-10-29,1.54,kg
vegetable,spinach_leaf,loose_bunches,2021-10-29,1.23,kg
vegetable,sweetcorn,sweetcorn,2021-10-29,0.3,head
vegetable,tomatoes,round,2021-10-29,0.9,kg
vegetable,tomatoes,cherry,2021-10-29,3.06,kg
cut_flowers,gladioli,all_varieties,2021-10-29,0.31,stem
fruit,apples,bramleys_seedling,2021-10-22,1.53,kg
fruit,apples,coxs_orange_group,2021-10-22,1.26,kg
fruit,apples,egremont_russet,2021-10-22,1.31,kg
fruit,apples,braeburn,2021-10-22,1.07,kg
fruit,apples,gala,2021-10-22,1.11,kg
fruit,apples,other_early_season,2021-10-22,0.82,kg
fruit,currants,red,2021-10-22,3.6,kg
fruit,blueberries,blueberries,2021-10-22,4.57,kg
fruit,pears,conference,2021-10-22,1.05,kg
fruit,pears,doyenne_du_comice,2021-10-22,1.05,kg
fruit,raspberries,raspberries,2021-10-22,8.28,kg
fruit,strawberries,strawberries,2021-10-22,2.91,kg
vegetable,beans,broad,2021-10-22,1.43,kg
vegetable,beans,dwarf_french_or_kidney,2021-10-22,2.09,kg
vegetable,beans,runner_climbing,2021-10-22,1.83,kg
vegetable,beetroot,beetroot,2021-10-22,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-10-22,1.04,kg
vegetable,pak_choi,pak_choi,2021-10-22,2.74,kg
vegetable,curly_kale,curly_kale,2021-10-22,3.22,kg
vegetable,cabbage,red,2021-10-22,0.54,kg
vegetable,cabbage,savoy,2021-10-22,0.5,head
vegetable,spring_greens,prepacked,2021-10-22,0.75,kg
vegetable,cabbage,summer_autumn_pointed,2021-10-22,0.58,kg
vegetable,cabbage,white,2021-10-22,0.46,kg
vegetable,cabbage,round_green_other,2021-10-22,0.45,head
vegetable,calabrese,calabrese,2021-10-22,1.5,kg
vegetable,capsicum,elongated,2021-10-22,1.2,kg
vegetable,carrots,topped_washed,2021-10-22,0.44,kg
vegetable,cauliflower,all,2021-10-22,0.64,head
vegetable,celery,all_washed,2021-10-22,0.73,kg
vegetable,celeriac,celeriac,2021-10-22,0.68,kg
vegetable,chinese_leaf,chinese_leaf,2021-10-22,0.97,kg
vegetable,coriander,coriander,2021-10-22,1.61,kg
vegetable,courgettes,courgettes,2021-10-22,1.48,kg
vegetable,cucumbers,cucumbers,2021-10-22,0.89,kg
vegetable,leeks,trimmed,2021-10-22,1.21,kg
vegetable,lettuce,butterhead_indoor,2021-10-22,0.4,head
vegetable,lettuce,cos,2021-10-22,0.63,head
vegetable,lettuce,crisp_iceberg_type,2021-10-22,0.55,head
vegetable,lettuce,little_gem,2021-10-22,0.67,twin
vegetable,rocket,rocket,2021-10-22,5.2,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-22,4.78,kg
vegetable,onion,bulb_brown,2021-10-22,0.46,kg
vegetable,onion,bulb_red,2021-10-22,0.61,kg
vegetable,onion,saladspring,2021-10-22,0.26,kg
vegetable,swede,swede,2021-10-22,0.23,kg
vegetable,turnip,turnip,2021-10-22,1.67,kg
vegetable,parsnips,all_varieties,2021-10-22,1.07,kg
vegetable,rhubarb,outdoor,2021-10-22,1.54,kg
vegetable,spinach_leaf,loose_bunches,2021-10-22,1.26,kg
vegetable,sweetcorn,sweetcorn,2021-10-22,0.25,head
vegetable,tomatoes,round,2021-10-22,1.16,kg
vegetable,tomatoes,cherry,2021-10-22,3.06,kg
cut_flowers,gladioli,all_varieties,2021-10-22,0.33,stem
fruit,apples,bramleys_seedling,2021-10-15,1.46,kg
fruit,apples,coxs_orange_group,2021-10-15,1.28,kg
fruit,apples,egremont_russet,2021-10-15,1.33,kg
fruit,apples,gala,2021-10-15,1.12,kg
fruit,apples,other_early_season,2021-10-15,0.89,kg
fruit,apples,other_late_season,2021-10-15,0.87,kg
fruit,currants,red,2021-10-15,4,kg
fruit,blueberries,blueberries,2021-10-15,9.25,kg
fruit,pears,conference,2021-10-15,1.06,kg
fruit,pears,doyenne_du_comice,2021-10-15,1.07,kg
fruit,plums,all_other,2021-10-15,2.44,kg
fruit,raspberries,raspberries,2021-10-15,6.84,kg
fruit,strawberries,strawberries,2021-10-15,2.32,kg
vegetable,beans,broad,2021-10-15,1.43,kg
vegetable,beans,dwarf_french_or_kidney,2021-10-15,2.45,kg
vegetable,beans,runner_climbing,2021-10-15,1.95,kg
vegetable,beetroot,beetroot,2021-10-15,0.5,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-10-15,1.04,kg
vegetable,pak_choi,pak_choi,2021-10-15,2.79,kg
vegetable,curly_kale,curly_kale,2021-10-15,3.17,kg
vegetable,cabbage,red,2021-10-15,0.55,kg
vegetable,cabbage,savoy,2021-10-15,0.51,head
vegetable,spring_greens,prepacked,2021-10-15,0.77,kg
vegetable,cabbage,summer_autumn_pointed,2021-10-15,0.58,kg
vegetable,cabbage,white,2021-10-15,0.48,kg
vegetable,cabbage,round_green_other,2021-10-15,0.46,head
vegetable,calabrese,calabrese,2021-10-15,1.28,kg
vegetable,capsicum,elongated,2021-10-15,1,kg
vegetable,carrots,topped_washed,2021-10-15,0.44,kg
vegetable,cauliflower,all,2021-10-15,0.7,head
vegetable,celery,all_washed,2021-10-15,0.73,kg
vegetable,celeriac,celeriac,2021-10-15,0.68,kg
vegetable,chinese_leaf,chinese_leaf,2021-10-15,0.93,kg
vegetable,coriander,coriander,2021-10-15,1.84,kg
vegetable,courgettes,courgettes,2021-10-15,1.28,kg
vegetable,cucumbers,cucumbers,2021-10-15,1.13,kg
vegetable,leeks,trimmed,2021-10-15,1.2,kg
vegetable,lettuce,butterhead_indoor,2021-10-15,0.41,head
vegetable,lettuce,cos,2021-10-15,0.63,head
vegetable,lettuce,crisp_iceberg_type,2021-10-15,0.54,head
vegetable,lettuce,little_gem,2021-10-15,0.66,twin
vegetable,rocket,rocket,2021-10-15,5.07,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-15,5.07,kg
vegetable,onion,bulb_brown,2021-10-15,0.45,kg
vegetable,onion,bulb_red,2021-10-15,0.63,kg
vegetable,onion,saladspring,2021-10-15,0.38,kg
vegetable,swede,swede,2021-10-15,0.24,kg
vegetable,turnip,turnip,2021-10-15,1.69,kg
vegetable,parsnips,all_varieties,2021-10-15,1.07,kg
vegetable,peas,shelling_all_varieties,2021-10-15,2.42,kg
vegetable,rhubarb,outdoor,2021-10-15,1.54,kg
vegetable,spinach_leaf,loose_bunches,2021-10-15,1.3,kg
vegetable,sweetcorn,sweetcorn,2021-10-15,0.24,head
vegetable,tomatoes,round,2021-10-15,0.98,kg
vegetable,tomatoes,vine,2021-10-15,1.45,kg
vegetable,tomatoes,cherry,2021-10-15,3.06,kg
cut_flowers,gladioli,all_varieties,2021-10-15,0.33,stem
fruit,apples,bramleys_seedling,2021-10-08,1.58,kg
fruit,apples,coxs_orange_group,2021-10-08,1.44,kg
fruit,apples,egremont_russet,2021-10-08,1.52,kg
fruit,apples,gala,2021-10-08,1.11,kg
fruit,apples,other_early_season,2021-10-08,0.86,kg
fruit,blackberries,blackberries,2021-10-08,6.4,kg
fruit,blueberries,blueberries,2021-10-08,9.84,kg
fruit,pears,conference,2021-10-08,1.02,kg
fruit,pears,doyenne_du_comice,2021-10-08,1.2,kg
fruit,plums,all_other,2021-10-08,2.26,kg
fruit,raspberries,raspberries,2021-10-08,8.28,kg
fruit,strawberries,strawberries,2021-10-08,2.16,kg
vegetable,beans,broad,2021-10-08,1.65,kg
vegetable,beans,dwarf_french_or_kidney,2021-10-08,2.13,kg
vegetable,beans,runner_climbing,2021-10-08,2.63,kg
vegetable,beetroot,beetroot,2021-10-08,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-10-08,1.08,kg
vegetable,pak_choi,pak_choi,2021-10-08,2.74,kg
vegetable,curly_kale,curly_kale,2021-10-08,3.28,kg
vegetable,cabbage,red,2021-10-08,0.58,kg
vegetable,cabbage,savoy,2021-10-08,0.5,head
vegetable,spring_greens,prepacked,2021-10-08,0.76,kg
vegetable,cabbage,summer_autumn_pointed,2021-10-08,0.58,kg
vegetable,cabbage,white,2021-10-08,0.46,kg
vegetable,cabbage,round_green_other,2021-10-08,0.47,head
vegetable,calabrese,calabrese,2021-10-08,1.18,kg
vegetable,capsicum,red,2021-10-08,0.63,kg
vegetable,capsicum,elongated,2021-10-08,1.5,kg
vegetable,carrots,topped_washed,2021-10-08,0.44,kg
vegetable,cauliflower,all,2021-10-08,0.58,head
vegetable,celery,all_washed,2021-10-08,0.73,kg
vegetable,celeriac,celeriac,2021-10-08,0.67,kg
vegetable,chinese_leaf,chinese_leaf,2021-10-08,0.95,kg
vegetable,coriander,coriander,2021-10-08,1.67,kg
vegetable,courgettes,courgettes,2021-10-08,1.21,kg
vegetable,cucumbers,cucumbers,2021-10-08,1.05,kg
vegetable,leeks,trimmed,2021-10-08,1.18,kg
vegetable,lettuce,butterhead_indoor,2021-10-08,0.43,head
vegetable,lettuce,cos,2021-10-08,0.57,head
vegetable,lettuce,crisp_iceberg_type,2021-10-08,0.52,head
vegetable,lettuce,little_gem,2021-10-08,0.63,twin
vegetable,rocket,rocket,2021-10-08,5.04,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-08,5.05,kg
vegetable,onion,bulb_brown,2021-10-08,0.46,kg
vegetable,onion,bulb_red,2021-10-08,0.64,kg
vegetable,onion,saladspring,2021-10-08,0.38,kg
vegetable,swede,swede,2021-10-08,0.24,kg
vegetable,turnip,turnip,2021-10-08,1.69,kg
vegetable,parsnips,all_varieties,2021-10-08,1.07,kg
vegetable,peas,shelling_all_varieties,2021-10-08,2.34,kg
vegetable,rhubarb,outdoor,2021-10-08,1.58,kg
vegetable,spinach_leaf,loose_bunches,2021-10-08,1.24,kg
vegetable,sweetcorn,sweetcorn,2021-10-08,0.24,head
vegetable,tomatoes,round,2021-10-08,0.93,kg
vegetable,tomatoes,vine,2021-10-08,1.25,kg
vegetable,tomatoes,cherry,2021-10-08,3.06,kg
cut_flowers,gladioli,all_varieties,2021-10-08,0.33,stem
fruit,apples,bramleys_seedling,2021-10-01,1.29,kg
fruit,apples,coxs_orange_group,2021-10-01,1.44,kg
fruit,apples,egremont_russet,2021-10-01,1.44,kg
fruit,apples,gala,2021-10-01,1.09,kg
fruit,apples,other_early_season,2021-10-01,0.96,kg
fruit,apples,other_mid_season,2021-10-01,0.84,kg
fruit,blackberries,blackberries,2021-10-01,7.07,kg
fruit,currants,red,2021-10-01,7.2,kg
fruit,blueberries,blueberries,2021-10-01,9.9,kg
fruit,pears,conference,2021-10-01,0.98,kg
fruit,plums,all_other,2021-10-01,2.05,kg
fruit,raspberries,raspberries,2021-10-01,8.3,kg
fruit,strawberries,strawberries,2021-10-01,2.35,kg
vegetable,beans,broad,2021-10-01,1.63,kg
vegetable,beans,dwarf_french_or_kidney,2021-10-01,2.26,kg
vegetable,beans,runner_climbing,2021-10-01,2.47,kg
vegetable,beetroot,beetroot,2021-10-01,0.51,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-10-01,1.08,kg
vegetable,pak_choi,pak_choi,2021-10-01,2.69,kg
vegetable,curly_kale,curly_kale,2021-10-01,3.25,kg
vegetable,cabbage,red,2021-10-01,0.57,kg
vegetable,cabbage,savoy,2021-10-01,0.5,head
vegetable,spring_greens,prepacked,2021-10-01,0.76,kg
vegetable,cabbage,summer_autumn_pointed,2021-10-01,0.58,kg
vegetable,cabbage,white,2021-10-01,0.49,kg
vegetable,cabbage,round_green_other,2021-10-01,0.47,head
vegetable,calabrese,calabrese,2021-10-01,1.16,kg
vegetable,capsicum,red,2021-10-01,0.5,kg
vegetable,capsicum,elongated,2021-10-01,1.45,kg
vegetable,carrots,topped_washed,2021-10-01,0.45,kg
vegetable,cauliflower,all,2021-10-01,0.57,head
vegetable,celery,all_washed,2021-10-01,0.75,kg
vegetable,celeriac,celeriac,2021-10-01,0.67,kg
vegetable,chinese_leaf,chinese_leaf,2021-10-01,0.94,kg
vegetable,coriander,coriander,2021-10-01,1.71,kg
vegetable,courgettes,courgettes,2021-10-01,1.2,kg
vegetable,cucumbers,cucumbers,2021-10-01,0.96,kg
vegetable,leeks,trimmed,2021-10-01,1.24,kg
vegetable,lettuce,butterhead_indoor,2021-10-01,0.41,head
vegetable,lettuce,cos,2021-10-01,0.59,head
vegetable,lettuce,crisp_iceberg_type,2021-10-01,0.52,head
vegetable,lettuce,little_gem,2021-10-01,0.64,twin
vegetable,rocket,rocket,2021-10-01,5.14,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-01,5.09,kg
vegetable,onion,bulb_brown,2021-10-01,0.45,kg
vegetable,onion,bulb_red,2021-10-01,0.63,kg
vegetable,onion,saladspring,2021-10-01,0.37,kg
vegetable,swede,swede,2021-10-01,0.23,kg
vegetable,turnip,turnip,2021-10-01,1.65,kg
vegetable,parsnips,all_varieties,2021-10-01,1.11,kg
vegetable,peas,shelling_all_varieties,2021-10-01,2.4,kg
vegetable,rhubarb,outdoor,2021-10-01,1.43,kg
vegetable,spinach_leaf,loose_bunches,2021-10-01,1.28,kg
vegetable,sweetcorn,sweetcorn,2021-10-01,0.26,head
vegetable,tomatoes,round,2021-10-01,1.08,kg
vegetable,tomatoes,cherry,2021-10-01,3.06,kg
cut_flowers,gladioli,all_varieties,2021-10-01,0.33,stem
fruit,apples,bramleys_seedling,2021-09-24,1.23,kg
fruit,apples,coxs_orange_group,2021-09-24,1.31,kg
fruit,apples,egremont_russet,2021-09-24,1.36,kg
fruit,apples,braeburn,2021-09-24,0.53,kg
fruit,apples,gala,2021-09-24,0.96,kg
fruit,apples,other_early_season,2021-09-24,0.95,kg
fruit,apples,other_mid_season,2021-09-24,0.83,kg
fruit,apples,other_late_season,2021-09-24,1.17,kg
fruit,blackberries,blackberries,2021-09-24,6.4,kg
fruit,currants,black,2021-09-24,6.7,kg
fruit,currants,red,2021-09-24,8.46,kg
fruit,blueberries,blueberries,2021-09-24,8.82,kg
fruit,pears,conference,2021-09-24,1,kg
fruit,plums,all_other,2021-09-24,2.83,kg
fruit,raspberries,raspberries,2021-09-24,7.19,kg
fruit,strawberries,strawberries,2021-09-24,2.23,kg
vegetable,beans,broad,2021-09-24,1.5,kg
vegetable,beans,dwarf_french_or_kidney,2021-09-24,2.32,kg
vegetable,beans,runner_climbing,2021-09-24,2.65,kg
vegetable,beetroot,beetroot,2021-09-24,0.53,kg
vegetable,brussels_sprouts,brussels_sprouts,2021-09-24,1.08,kg
vegetable,pak_choi,pak_choi,2021-09-24,2.65,kg
vegetable,curly_kale,curly_kale,2021-09-24,3.12,kg
vegetable,cabbage,red,2021-09-24,0.61,kg
vegetable,cabbage,savoy,2021-09-24,0.51,head
vegetable,spring_greens,prepacked,2021-09-24,0.74,kg
vegetable,cabbage,summer_autumn_pointed,2021-09-24,0.57,kg
vegetable,cabbage,white,2021-09-24,0.46,kg
vegetable,cabbage,round_green_other,2021-09-24,0.44,head
vegetable,calabrese,calabrese,2021-09-24,1.3,kg
vegetable,capsicum,red,2021-09-24,0.5,kg
vegetable,carrots,topped_washed,2021-09-24,0.45,kg
vegetable,cauliflower,all,2021-09-24,0.57,head
vegetable,celery,all_washed,2021-09-24,0.74,kg
vegetable,celeriac,celeriac,2021-09-24,0.69,kg
vegetable,chinese_leaf,chinese_leaf,2021-09-24,0.96,kg
vegetable,coriander,coriander,2021-09-24,1.64,kg
vegetable,courgettes,courgettes,2021-09-24,1.1,kg
vegetable,cucumbers,cucumbers,2021-09-24,0.97,kg
vegetable,leeks,trimmed,2021-09-24,1.19,kg
vegetable,lettuce,butterhead_indoor,2021-09-24,0.42,head
vegetable,lettuce,cos,2021-09-24,0.58,head
vegetable,lettuce,crisp_iceberg_type,2021-09-24,0.54,head
vegetable,lettuce,little_gem,2021-09-24,0.64,twin
vegetable,rocket,rocket,2021-09-24,4.97,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2021-09-24,5.1,kg
vegetable,onion,bulb_brown,2021-09-24,0.45,kg
vegetable,onion,bulb_red,2021-09-24,0.61,kg
vegetable,onion,saladspring,2021-09-24,0.39,kg
vegetable,swede,swede,2021-09-24,0.23,kg
vegetable,turnip,turnip,2021-09-24,1.65,kg
vegetable,parsnips,all_varieties,2021-09-24,1.13,kg
vegetable,peas,shelling_all_varieties,2021-09-24,2.51,kg
vegetable,rhubarb,outdoor,2021-09-24,1.43,kg
vegetable,spinach_leaf,loose_bunches,2021-09-24,1.45,kg
vegetable,sweetcorn,sweetcorn,2021-09-24,0.26,head
vegetable,tomatoes,round,2021-09-24,1.45,kg
vegetable,tomatoes,vine,2021-09-24,1.91,kg
vegetable,tomatoes,cherry,2021-09-24,3.4,kg
cut_flowers,gladioli,all_varieties,2021-09-24,0.21,stem
fruit,apples,bramleys_seedling,2021-09-17,1.18,kg
fruit,apples,coxs_orange_group,2021-09-17,1.4,kg
fruit,apples,egremont_russet,2021-09-17,1.6,kg
fruit,apples,gala,2021-09-17,1.04,kg
fruit,apples,other_early_season,2021-09-17,0.97,kg
fruit,apples,other_mid_season,2021-09-17,0.96,kg
fruit,apples,other_late_season,2021-09-17,0.92,kg
fruit,blackberries,blackberries,2021-09-17,7.39,kg
fruit,currants,black,2021-09-17,6.7,kg
fruit,blueberries,blueberries,2021-09-17,6.28,kg
fruit,pears,conference,2021-09-17,1.05,kg
fruit,plums,victoria,2021-09-17,2.73,kg
fruit,plums,all_other,2021-09-17,2.89,kg
fruit,raspberries,raspberries,2021-09-17,8.78,kg
fruit,strawberries,strawberries,2021-09-17,2.36,kg
